model_name,sequence_type,actions,reward
../trained_models/dqn_1000000d_10u-2.zip,worst action sequence,[array(0)],0
../trained_models/dqn_1000000d_10u-2.zip,best action sequence,[array(0)],0
../trained_models/dqn_100d_10u-1.zip,worst action sequence,[array(2)],0
../trained_models/dqn_100d_10u-1.zip,best action sequence,[array(2)],0
../trained_models/dqn_100d_10u-2.zip,worst action sequence,[array(4)],0
../trained_models/dqn_100d_10u-2.zip,best action sequence,[array(4)],0
../trained_models/dqn_100d_10u-3.zip,worst action sequence,[array(6)],0
../trained_models/dqn_100d_10u-3.zip,best action sequence,[array(6)],0
../trained_models/dqn_100d_10u-4.zip,worst action sequence,[array(5)],0
../trained_models/dqn_100d_10u-4.zip,best action sequence,[array(5)],0
../trained_models/dqn_1000000d_10u-3.zip,worst action sequence,[array(5)],0
../trained_models/dqn_1000000d_10u-3.zip,best action sequence,[array(5)],0
